251.44058,132.18065,30.54241,36.438824,38.796165,15.707947,18.69451,19.552013,16.044903,17.743057,9.651803,16.999207,10.247789
246.90608,142.61824,47.525787,34.53252,36.437855,16.071566,19.372797,17.95511,12.604292,20.33659,10.863178,16.36889,11.421329
259.89502,121.93733,25.399162,41.37574,36.547108,20.27129,21.084166,20.395645,19.522724,20.627497,9.0506735,16.696312,13.126081
264.00992,135.33098,29.06536,43.943317,38.659073,20.052076,17.314127,18.285717,17.762442,18.339933,10.175219,13.857559,13.354308
250.95471,123.02304,31.802944,44.71004,31.585114,20.932085,17.990875,18.48864,17.826809,19.566496,9.176493,16.377218,10.58914
229.38654,157.69731,30.093718,44.887753,44.041695,20.39799,14.102521,22.212029,20.96077,16.854292,8.170561,12.719595,9.909611
246.50758,133.50446,33.31648,34.023136,33.8285,19.194153,18.970278,22.178932,16.061455,17.384295,10.020506,16.812044,10.417142
260.5515,128.259,32.46845,38.938988,38.695473,18.665758,16.485706,21.992779,16.869787,18.932657,9.723627,15.386872,13.26577
279.01016,136.79051,32.69766,31.596436,42.05541,19.352438,17.012787,18.72146,16.587593,18.410784,11.596707,14.642191,10.378301
230.67256,142.30363,36.354366,29.946213,38.09842,16.888905,18.794456,19.153759,13.466328,14.268229,9.280556,15.219363,10.504268
267.65396,147.36966,30.69236,35.15755,26.614407,18.253967,15.6203575,19.098776,18.698198,21.482767,11.223291,15.004185,11.21255
251.4129,134.6591,33.45119,34.843567,35.35845,19.610342,16.883568,20.741186,15.104676,18.225819,10.284132,14.366779,12.92607
250.72244,125.87665,30.69264,36.60164,32.086235,20.164724,20.87483,19.411856,18.453514,18.0875,9.525894,18.549738,9.688428
254.48187,119.50098,30.094812,38.43607,26.876633,20.073786,22.742195,19.953352,16.02969,20.27783,8.51608,16.639101,10.581304
255.87276,142.05795,34.75465,26.114872,34.39369,15.369857,21.771011,22.915848,14.276725,16.839827,11.281772,18.623634,12.466659
231.78308,131.65363,29.545471,34.729958,33.24872,21.525469,23.140976,19.514486,14.270396,18.213198,6.5430484,14.105463,13.257068
252.9525,135.12521,29.959131,32.076393,35.327496,15.858254,16.60323,18.57812,14.317933,16.71282,10.411503,15.404405,11.944267
248.18074,137.82254,36.212757,33.9745,29.121414,21.675995,20.772566,15.586449,19.275976,17.152887,10.213619,17.449053,11.580585
243.8972,141.54668,32.475994,30.707397,40.03752,19.950712,22.462622,16.193123,16.34271,17.040611,7.96536,14.673788,11.618621
253.6644,118.780174,28.299696,52.663364,34.165417,20.01764,24.148108,17.789112,17.460407,22.621225,8.450893,17.505014,9.410799
251.00043,138.31113,33.923515,35.203247,34.09695,16.390554,19.848392,19.382458,15.766454,17.373894,8.910038,18.405354,10.223173
253.71361,123.85405,32.35349,43.351665,28.081366,20.903685,21.28337,19.477907,19.99619,18.702547,9.066383,15.505279,14.373419
231.7707,132.04524,35.720776,37.229534,28.952362,19.825674,19.868753,18.847042,15.871661,19.694576,11.878545,17.243496,12.434797
243.25024,144.94215,40.37252,28.084791,35.327995,16.203741,18.949371,16.360294,12.453546,16.59418,11.013932,16.750227,9.964489
258.63437,122.42842,34.769424,40.813904,37.756927,20.111298,17.877975,17.182222,16.742168,20.527115,7.827794,18.21569,11.589975
233.17595,114.05419,41.7241,47.582386,33.77099,20.286848,28.284674,14.378218,14.351004,20.132652,10.985809,17.310781,10.422168
244.0105,131.02759,33.754787,33.950428,45.786953,16.118288,21.877249,21.564083,11.496474,15.345987,10.596183,15.791591,10.357736
254.17719,137.577,32.571518,25.69432,35.788273,18.785913,20.958855,23.175335,14.418942,17.04673,11.893472,17.15312,11.842676
235.69553,144.43349,36.9553,24.79098,29.657677,16.753286,18.125002,20.0782,13.206759,15.383129,13.862918,13.69308,10.356543
254.03813,138.82681,31.890772,40.96726,35.653744,19.635242,18.27593,18.337303,19.572876,19.774902,8.8963,17.11123,10.518797
253.61694,127.75926,33.298344,42.504826,30.467817,22.697758,25.28135,20.244717,14.427994,19.107885,10.758374,13.309934,11.933483
261.02304,133.958,32.963055,36.030327,31.860703,20.841585,10.518119,15.581212,20.405989,20.139303,8.339855,19.04191,13.303479
249.23271,124.80056,27.429737,43.173447,31.362783,19.169334,22.275988,19.54639,17.848866,19.505184,12.218282,17.097864,10.553173
246.8776,145.73569,30.421688,34.713173,37.25295,19.699293,19.897524,16.789862,15.980291,17.973732,9.600202,13.229771,9.879617
234.10127,133.40157,26.629368,41.220512,42.74617,16.243563,20.409988,22.424849,15.706305,18.934526,10.446696,13.197872,9.734609
252.33464,126.35346,33.27812,39.81432,31.969337,18.704489,17.693018,18.434166,17.539476,19.383223,10.470539,16.00424,10.305511
225.82077,129.66194,40.19249,38.276833,39.815247,20.286612,16.802528,16.955338,13.932179,16.578297,10.078558,17.645695,11.203415
251.45515,131.4425,38.47345,30.311375,53.250645,23.026077,20.46226,17.918299,15.577563,11.804138,6.9427466,17.277802,11.363851
255.96825,142.5011,37.0054,26.812048,40.1538,15.973866,20.07192,23.345873,15.27733,19.070946,10.625127,14.567592,10.406383
260.17383,130.0617,29.355017,37.650906,32.439426,18.771564,19.00955,17.58612,14.610077,19.43024,9.53925,15.331085,13.171737
254.1135,122.75163,34.857273,45.759148,29.339437,19.346516,20.172552,15.858946,17.78062,22.137836,10.99291,19.347965,11.541644
238.25998,139.64537,33.029133,33.968124,44.91839,17.673868,19.913336,18.224854,12.961038,16.460272,9.165225,15.211446,11.035107
233.0168,133.24924,34.04335,36.225277,33.7859,17.474411,19.81629,18.73662,16.083015,16.026018,11.2490225,17.286623,9.885754
247.40332,123.177765,29.236471,43.12238,30.793245,19.33742,18.274572,20.125298,18.704088,18.846596,11.068821,15.720821,12.5372095
240.34274,143.42746,44.115215,27.363855,38.77549,15.921282,17.234434,17.712555,12.791602,14.097426,9.415706,16.73768,10.379038
242.87776,119.2608,31.818693,37.02878,33.52738,21.95238,22.69228,18.215069,13.390627,22.094112,11.001038,13.106768,11.378277
253.75406,135.33505,34.397808,37.362648,36.306175,18.740955,21.254662,22.576065,11.977593,20.666786,11.292755,15.939502,12.414474
239.73553,141.98055,28.351221,31.463867,39.136066,17.634932,18.554173,22.037422,15.782933,16.313904,9.543331,14.694821,11.479679
228.573,137.96796,31.051231,41.48273,37.73182,20.281757,22.149239,17.87962,17.415623,17.732868,8.189459,17.54901,11.427104
