212.7197,124.5101,52.054348,38.78896,35.554573,22.696735,22.573526,26.529802,20.141634,12.793158,7.121445,12.119756,9.719357,0.6146176199704841,0.04810055872161947,0.04074611252785657,0.03684738064336937,0.027912856163487095,0.028536869016983744,0.031166281368389476,0.02393080000386189,0.028142270226028176,0.02793995732652985,0.0273008517295403,0.030144447222795183,0.02633261607706471
202.11569,143.77255,38.8327,36.112434,16.327827,14.984726,21.708717,26.67885,20.49515,12.517393,13.906373,13.151799,12.200293,0.6362138292685662,0.0489404224727643,0.0373873434903632,0.0365174213150044,0.0331997171501828,0.0325198075916719,0.0353523854482133,0.032654402283473,0.0322118024666002,0.0328978905218326,0.0318107096579085,0.0305020910870734,0.0324693094410629
191.3751,146.48976,22.861206,54.902187,23.107016,18.870203,26.120264,13.513686,23.08675,18.073238,11.702121,17.173412,12.438926,0.623848305047372,0.0516758794635775,0.04648691319352,0.0438886473713163,0.038037412923913,0.0371882259691962,0.0403463202422197,0.037203373505323,0.0385053714983934,0.0370087929900075,0.0349844431388782,0.0323145239467691,0.0354103842124141
250.26497,120.534386,49.12877,36.814102,29.904985,28.804525,19.724758,29.271132,20.223785,12.990034,13.944287,12.044816,9.796445,0.6153654909894034,0.0461442523916858,0.0413045345998684,0.0362854853745443,0.0297084787076527,0.0311047076850168,0.0307678121412007,0.029793458012635,0.0317601450116999,0.0291954708132439,0.0292190993539095,0.0282759733415056,0.0302456823329231
215.80821,127.90866,55.052197,43.47059,22.090021,17.430824,37.201946,24.71099,19.897558,10.098569,14.920997,25.868402,7.178034,0.6262271848202658,0.046117711587607,0.0373199396453758,0.0343651735471391,0.0329899841123539,0.0321562958324205,0.0336111839993937,0.031702992593309,0.0295154698715309,0.0316957925690857,0.029987411476582,0.0282658832340878,0.0294895720003873
262.5233,131.31746,40.359516,37.59841,28.922325,20.317083,19.406164,16.997128,16.48905,16.27064,11.793072,14.684706,8.374401,0.6265714658061805,0.0507334370575559,0.0402880132963948,0.0345607178091852,0.027935220070459,0.0330649102470552,0.0281858967926666,0.0284647542953122,0.0274098166903602,0.0274626115223707,0.0256895589620434,0.0269797038158574,0.02879775293967
270.4373,116.177345,71.58377,51.135174,31.95315,35.040157,24.934658,29.020365,13.1395235,9.9143715,14.74246,10.708272,16.54104,0.6019144031650309,0.0468735526273529,0.0414071602956638,0.0345940192277395,0.0263135582323999,0.0314550860745593,0.0307783400041169,0.0268549842837194,0.0295264512338355,0.0274454894138203,0.0302098031187744,0.0268017529814815,0.0327665836800829
186.87706,124.01412,70.886185,45.17591,22.347095,32.587284,22.155378,32.542645,17.421831,11.734693,14.986951,13.618569,12.405009,0.5973964556643369,0.0489029524796845,0.0389617849672439,0.0349745138552153,0.0286504160351803,0.0331320448681601,0.0327213635531592,0.0319761813590634,0.0305197572006346,0.0286328375714548,0.0305771955764905,0.0270792828437548,0.031451397131176
157.13449,109.98029,36.08106,69.7357,37.09102,26.01242,39.501183,17.33351,12.426436,10.50759,8.927627,13.499497,17.339329,0.6250752675194686,0.0548364896706341,0.0483520432002839,0.0389468060805423,0.0389812196750361,0.0381905524299359,0.0392422734202402,0.0414091885091793,0.0367847872046757,0.0350217290923921,0.0315644549914779,0.0347464798636308,0.0387946460198492
207.16759,132.85999,46.665985,46.893417,20.192638,27.60924,38.54994,25.615398,17.640852,12.523825,20.21802,13.574008,9.572994,0.6147563852610219,0.0473552994720772,0.0347658670387215,0.0370369188198437,0.0282333034417934,0.0357623012006803,0.03344452591252,0.0312674827037809,0.0315630502182204,0.0315777377801745,0.0287439517698017,0.0278445989657603,0.0300719936959353
227.64505,131.51959,68.51671,33.489956,31.895943,25.219809,19.922981,36.042202,19.261969,12.449606,15.326355,14.119091,10.215702,0.6040405048893679,0.0505376446591447,0.0388301000297096,0.0370083529482992,0.0290265538328763,0.0273676046755413,0.0321091437452821,0.0285294124295444,0.0277400040537939,0.0300848400304147,0.0264942281657044,0.0250621667064653,0.029040698682158
245.8817,131.37767,57.313972,30.066889,28.767399,26.653746,24.32742,23.808016,32.581474,12.029674,18.484602,12.300286,8.990614,0.6240466100485358,0.0482882662310372,0.0373211537499534,0.0351961359481235,0.0325690352420557,0.030495477874922,0.0303363834096653,0.0266251226716589,0.0293539109381957,0.026829080174146,0.0308448095863254,0.0275505541183567,0.0302932349880507
206.41028,145.58344,48.015507,37.05749,34.903637,14.071462,22.866379,21.063013,16.507624,15.989545,9.15517,15.327307,10.142512,0.6219350620545991,0.0545686755439256,0.0410699333724909,0.0359742710334925,0.0328396227659117,0.030408150897468,0.0311129360524834,0.0304251357944856,0.0277724833539794,0.0303456459294937,0.0288407201282289,0.028654937679244,0.0306459695745979
191.04532,145.54803,47.695084,45.418087,16.550373,18.396372,23.690403,14.090782,28.976051,15.554037,21.189793,14.893619,8.747704,0.6402539560918024,0.044840009179269,0.0433786284717471,0.0372104660044274,0.0354541020945895,0.0355491665441288,0.0348159956572999,0.0314433600828629,0.0321471851650333,0.0317286231899532,0.0321931127493806,0.0299536723425607,0.029408021879009
226.45842,133.7198,34.521458,43.58639,20.785484,19.561253,27.45653,10.812708,29.383005,14.144027,19.49986,18.49762,7.081484,0.6312954227219406,0.048973996716063,0.0435979000861739,0.0310970652339292,0.0327349637013789,0.0340442986499447,0.0322818800514674,0.0330386045116278,0.029442227459291,0.028366602519856,0.0309576934225716,0.0319780638677578,0.0298262425556672
187.73946,113.25116,54.54426,54.457985,28.04808,29.794182,29.284143,21.953094,24.129713,12.61568,11.3539295,10.830973,8.378048,0.6104624186064503,0.0584465102413062,0.0457864873132816,0.0324026988807318,0.03417865749207,0.0297372305970084,0.0331084350279118,0.0269582717913045,0.0317197516019771,0.0272552233201264,0.0330497840513274,0.0277046660361145,0.0295395091672144
209.3888,137.15785,49.289883,29.207483,27.030245,25.356773,13.920594,12.584767,23.35921,13.984819,10.14002,15.5594,8.301558,0.6075840267189281,0.0540324333542536,0.0443046989797519,0.0381961478082119,0.0366289449914202,0.0344996131967272,0.0356779257641572,0.0337789459301085,0.0340146598216591,0.0361355180738089,0.0344015317190578,0.0332737430157455,0.0323155473248909
247.65067,124.15945,32.329525,37.180023,20.120977,20.489283,19.182251,20.032568,21.086508,16.964483,11.918631,9.784843,11.210975,0.6261416324106566,0.0478722582922011,0.0401695485741091,0.0304638479543871,0.02977488150791,0.0308848310942115,0.0311960394376724,0.0315396001696672,0.0287899058150056,0.0292441883161926,0.0279121411299067,0.0288612218216935,0.0285321429038817
211.0014,121.9379,42.40485,43.280567,28.406336,28.84743,28.505598,18.204391,23.850288,12.134755,8.0000925,13.860553,7.991151,0.6124511790774124,0.0556497186602271,0.0467036337646763,0.0389754169566081,0.031625996498263,0.030799724061698,0.0354169589934696,0.0294216957861687,0.0322171679335862,0.0319695260440091,0.0291932896346746,0.0291768975681963,0.03051220582452
234.96976,148.06795,30.677689,64.54013,22.723623,20.679043,27.723032,11.844749,20.325272,17.756788,11.662013,18.443192,10.361093,0.6107119487505958,0.0522018185584939,0.0457477086848364,0.042228891105737,0.0399221511016862,0.0417830280207101,0.0433206787943995,0.0407571898725918,0.0369480902175616,0.0416799872221352,0.0380339058667623,0.0351633258110763,0.0387340476212189
241.06053,111.52982,45.226215,61.648556,19.922813,23.487164,20.514639,21.37325,17.5763,9.266676,10.455319,9.118183,8.771186,0.5977376631504494,0.0585486673427446,0.0367403227205749,0.0396729316100986,0.0288920790297723,0.0343687960486844,0.0264978856743843,0.0269264669333881,0.0284241348810646,0.0275137637913297,0.028146744924487,0.0261343026479171,0.0277884236859838
165.41788,121.22433,32.48003,58.585155,28.109076,33.62961,19.127453,10.25947,29.26376,10.982178,9.741195,21.910814,9.093033,0.6234049372162379,0.0545498483098121,0.0520093173461002,0.0402509815147437,0.0426753759291695,0.0351917219199357,0.0381831277333824,0.0378848060611937,0.0357219607771588,0.0340267073093542,0.0348274659300927,0.0309428419487708,0.0302177045119835
195.91217,124.1977,44.729362,51.417343,29.756624,26.645487,29.644566,21.917664,24.459242,9.9836235,10.455038,13.6045065,7.5563536,0.6167766100627627,0.0483607322261074,0.0468468437385227,0.0362466779028219,0.0324579343989491,0.031475073130071,0.035519801956834,0.0323903085274093,0.0307657239851883,0.033652830019661,0.0306314479256173,0.032313009737356,0.0287421587213747
193.17421,141.36122,38.011723,39.676468,32.065407,16.002472,24.001287,18.681139,19.641745,11.44803,11.905042,10.649208,13.30378,0.6161283323062349,0.0468944693744625,0.0412490667242675,0.0364815499157665,0.0325942533163316,0.0335845477954424,0.0324842813776967,0.033381187364317,0.0319002550746185,0.0311263907900313,0.0307431065307874,0.0285949624047981,0.030995674296144
187.63797,122.87948,60.574432,32.536266,30.081318,18.205437,47.229286,20.031195,14.633104,12.310859,24.325571,15.343765,5.999759,0.6072185834694793,0.0511672998294135,0.036172270754944,0.0346811551024763,0.0309914667796093,0.0304463792328082,0.0299481253607128,0.0291297198033925,0.0283718661985158,0.0295109800088318,0.0288179821445578,0.0280996217321337,0.0287219315387491
226.5116,163.27802,75.597176,22.539824,39.35786,15.885129,13.02162,28.330044,16.675278,11.174557,7.498498,14.5433445,12.511919,0.6324039262551338,0.0382222043099542,0.04553474962478,0.0309355515825558,0.025412903726925,0.0305524875882571,0.0341988050210391,0.0335449563633529,0.031234305225547,0.0313440366989207,0.0254462204564456,0.0293088713206434,0.0281057868582842
230.38359,89.21317,35.085472,85.95572,24.922842,26.056705,18.891975,19.133844,24.698864,17.016397,11.613397,13.693692,10.693978,0.6190004429836984,0.0557270002263207,0.0413052790828443,0.0386825663151046,0.0327260939484544,0.0324134715000924,0.0328250381567955,0.0311244426559247,0.0289425547495591,0.0284363173313783,0.0302654285949367,0.0285594751655513,0.027531735547969
218.18707,115.01905,71.39511,46.59502,30.210844,23.044836,24.628223,24.550484,23.048979,13.548932,14.749778,11.271047,10.219179,0.6254726774489446,0.049970470911764,0.0397233543397823,0.0323620700015902,0.0294912373132777,0.0305586090056293,0.0330600486962314,0.0308215005602918,0.0280900792136488,0.0296234016239992,0.0277979681481368,0.0280088061104195,0.0288947762476817
233.64949,106.60528,29.67885,58.1472,26.762402,18.067814,17.541182,21.350311,9.665991,21.285269,14.318415,9.377923,11.122283,0.6266561904572242,0.0451090639276993,0.0419294136750931,0.036606010552396,0.0347492815081759,0.0339533067066142,0.0343451797351451,0.0330514312836528,0.0299630999580315,0.0331460973532047,0.0310439448497048,0.02968252370911,0.0309197354589814
187.31575,132.2479,73.708595,37.31559,28.761534,33.452423,24.802166,20.84531,20.50128,7.406091,13.60625,18.92032,6.821767,0.6430825428696016,0.047576352672453,0.0406239743279429,0.0350768366853665,0.0374051700069975,0.0290131316953647,0.0398329651363548,0.0280877328099756,0.0346730349595304,0.0344718704785078,0.0316313142013392,0.0298174132344427,0.0309818310943156
222.54237,111.26949,56.22038,46.46909,37.891598,25.746107,26.439672,21.17104,32.79128,12.099528,14.759107,11.267343,8.641037,0.6095746705226716,0.0558026746215579,0.0424164355432897,0.0340799018967934,0.0309670719574963,0.0331586315086674,0.0321406317180762,0.0299540652885656,0.0294889656716054,0.029265766960784,0.0288045557546934,0.0285062079839491,0.0294438139213058
227.84566,148.45712,49.383625,63.106766,29.312887,19.954782,15.807396,11.512145,32.97868,10.758395,12.22449,20.517452,10.419435,0.6114042469107916,0.0579613392073603,0.0471717907104917,0.0414431463203357,0.0386866571015722,0.0377132937513051,0.0416113402456459,0.0389077415430993,0.0351105281651642,0.0372604559582153,0.0371607312074514,0.0345912120599476,0.0328431163941522
161.8706,111.478325,46.259377,43.871334,29.097002,19.027637,32.33326,11.789795,29.048824,15.395156,15.655733,16.678288,9.58631,0.641229475704789,0.0438241115317662,0.0371794302327223,0.0348980006693115,0.032107927236759,0.0315988260772902,0.0341982462003354,0.0321136872426381,0.0303429933862375,0.0315172788460781,0.0285946810499015,0.0326078523674434,0.0287646418383252
206.1597,104.12809,57.74024,58.63995,22.350016,24.481758,26.35957,20.09082,31.024868,15.987416,10.595986,12.053641,8.516089,0.5987868667855417,0.0492635140167574,0.0356906683237354,0.0364715096130089,0.0326956879209721,0.0323928433337387,0.0323857635046716,0.030060147565348,0.0314790059561453,0.029038991455366,0.0296028693273641,0.0270091413468096,0.0285908885261353
209.39041,99.52964,45.7904,66.95861,22.98134,23.835667,35.600502,21.667505,20.122122,27.328814,15.846082,10.358201,7.5210013,0.6093974988270631,0.0520369467791076,0.0409997370985013,0.0354953610051045,0.0320418244141728,0.0364157167092014,0.032343459559044,0.0307653742538571,0.0268874827145268,0.0293696230216198,0.0303761481818514,0.0271970063663156,0.030386457579236
